Period,Site,Corallivore Density,Corallivore Density_N,Corallivore Density_SD,Corallivore Density_SE,Corallivore Density_CI_low,Corallivore Density_CI_high,Corallivore Density_EB_low,Corallivore Density_EB_high,Detritivore Density,Detritivore Density_N,Detritivore Density_SD,Detritivore Density_SE,Detritivore Density_CI_low,Detritivore Density_CI_high,Detritivore Density_EB_low,Detritivore Density_EB_high,Omnivore Density,Omnivore Density_N,Omnivore Density_SD,Omnivore Density_SE,Omnivore Density_CI_low,Omnivore Density_CI_high,Omnivore Density_EB_low,Omnivore Density_EB_high,Carnivore Density,Carnivore Density_N,Carnivore Density_SD,Carnivore Density_SE,Carnivore Density_CI_low,Carnivore Density_CI_high,Carnivore Density_EB_low,Carnivore Density_EB_high,Herbivore Density,Herbivore Density_N,Herbivore Density_SD,Herbivore Density_SE,Herbivore Density_CI_low,Herbivore Density_CI_high,Herbivore Density_EB_low,Herbivore Density_EB_high,Total Density,Total Density_N,Total Density_SD,Total Density_SE,Total Density_CI_low,Total Density_CI_high,Total Density_EB_low,Total Density_EB_high,Total Biomass Density,Total Biomass Density_N,Total Biomass Density_SD,Total Biomass Density_SE,Total Biomass Density_CI_low,Total Biomass Density_CI_high,Total Biomass Density_EB_low,Total Biomass Density_EB_high,Commercial Density,Commercial Density_N,Commercial Density_SD,Commercial Density_SE,Commercial Density_CI_low,Commercial Density_CI_high,Commercial Density_EB_low,Commercial Density_EB_high,Commercial Biomass Density,Commercial Biomass Density_N,Commercial Biomass Density_SD,Commercial Biomass Density_SE,Commercial Biomass Density_CI_low,Commercial Biomass Density_CI_high,Commercial Biomass Density_EB_low,Commercial Biomass Density_EB_high,Species Richness,Number of Surveys,Average Species Richness,Species Richness Shallow,Number of Surveys Shallow,Average Species Richness Shallow,Species Richness Medium,Number of Surveys Medium,Average Species Richness Medium,Species Richness Deep,Number of Surveys Deep,Average Species Richness Deep
Winter 24/25,Mojon MPA,7.5,4,3.42,1.71,2.06,12.94,5.79,9.21,11.75,4,5.19,2.59,3.49,20.01,9.16,14.34,18.75,4,7.63,3.82,6.61,30.89,14.93,22.57,174.25,4,134.42,67.21,0.0,388.14,107.04,241.46,475.75,4,82.36,41.18,344.7,606.8,434.57,516.93,688.0,4,75.44,37.72,567.96,808.04,650.28,725.72,21.29,4,5.21,2.6,13.01,29.57,18.69,23.89,152.25,4,163.3,81.65,0.0,412.1,70.6,233.9,8.64,4,7.58,3.79,0.0,20.7,4.86,12.43,28,4,7.0,19.0,2.0,9.5,25.0,2.0,12.5,,,
Spring 2025,Mojon MPA,8.25,4,5.06,2.53,0.2,16.3,5.72,10.78,14.25,4,5.91,2.95,4.85,23.65,11.3,17.2,21.5,4,7.05,3.52,10.29,32.71,17.98,25.02,214.5,4,110.63,55.31,38.47,390.53,159.19,269.81,841.0,4,348.14,174.07,287.02,1394.98,666.93,1015.07,1099.5,4,279.59,139.8,654.61,1544.39,959.7,1239.3,29.59,4,25.16,12.58,0.0,69.62,17.01,42.17,251.0,4,205.96,102.98,0.0,578.73,148.02,353.98,19.89,4,20.2,10.1,0.0,52.04,9.8,29.99,28,4,7.0,22.0,2.0,11.0,26.0,2.0,13.0,,,
Summer 2025,Mojon MPA,9.83,6,5.71,2.33,3.84,15.82,7.5,12.16,10.0,6,3.52,1.44,6.3,13.7,8.56,11.44,28.5,6,14.69,6.0,13.08,43.92,22.5,34.5,69.5,6,23.77,9.7,44.55,94.45,59.8,79.2,607.5,6,149.26,60.94,450.86,764.14,546.56,668.44,725.33,6,149.62,61.08,568.31,882.35,664.25,786.42,9.12,6,3.38,1.38,5.58,12.67,7.74,10.51,39.67,6,38.98,15.91,0.0,80.57,23.76,55.58,2.5,6,2.17,0.89,0.22,4.78,1.61,3.39,29,6,4.83,23.0,3.0,7.67,28.0,3.0,9.33,,,
