Period,Site,Corallivore Density,Detritivore Density,Omnivore Density,Carnivore Density,Herbivore Density,Total Density,Commercial Density,Total Biomass Density,Commercial Biomass Density
Winter 19/20,TAMBOBO MPA,25.67,29.67,18.17,21.67,198.17,576.15,29.69,7.78,1.49
